split,method_family,J,classifier,pr_auc,roc_auc,youden_threshold,sensitivity,precision,specificity,accuracy,f1,youden_j
rep1_fold1,FPLS,5,lr,0.8998607238797929,0.9479390895320099,0.20100502512562815,0.8558558558558559,0.8333333333333334,0.9579646017699115,0.9378330373001776,0.8444444444444444,0.8138204576257673
rep1_fold1,FPLS,5,linear_svm,0.9009205406025709,0.9482181296340587,0.20100502512562815,0.8648648648648649,0.8,0.9469026548672567,0.9307282415630551,0.8311688311688312,0.8117675197321215
rep1_fold1,FPCA,10,centroid,0.28509819220249677,0.6585147093996652,0.07035175879396985,0.9099099099099099,0.2657894736842105,0.3827433628318584,0.4866785079928952,0.41140529531568226,0.29265327274176833
rep1_fold1,FPCA,10,knn,0.5940635985929059,0.8267559594993223,0.20100502512562815,0.6846846846846847,0.5428571428571428,0.8584070796460177,0.8241563055062167,0.6055776892430279,0.5430917643307023
rep1_fold1,FPCA,10,weighted_knn,0.6512422177228606,0.8308120066969625,0.3065326633165829,0.6846846846846847,0.5507246376811594,0.8628318584070797,0.827708703374778,0.6104417670682731,0.5475165430917643
rep1_fold1,FPCA,10,lr,0.6296850667666083,0.8374990034282069,0.37185929648241206,0.7747747747747747,0.3805309734513274,0.6902654867256637,0.7069271758436945,0.5103857566765578,0.4650402615004383
rep1_fold1,FPCA,10,linear_svm,0.6948898053216238,0.8780196125328869,0.2864321608040201,0.7657657657657657,0.5029585798816568,0.8141592920353983,0.8046181172291297,0.6071428571428571,0.5799250578011641
rep1_fold1,FPLS,10,centroid,0.7189739816595397,0.8828031571394404,0.33668341708542715,0.8378378378378378,0.4696969696969697,0.7676991150442478,0.7815275310834814,0.6019417475728155,0.6055369528820855
rep1_fold1,FPLS,10,knn,0.798992235252685,0.9113549390098064,0.20100502512562815,0.8018018018018018,0.6742424242424242,0.9048672566371682,0.8845470692717584,0.7325102880658436,0.7066690584389699
rep1_fold1,FPLS,10,weighted_knn,0.8194195980687886,0.9102487443195408,0.3417085427135678,0.8018018018018018,0.6742424242424242,0.9048672566371682,0.8845470692717584,0.7325102880658436,0.7066690584389699
rep1_fold1,FPLS,10,lr,0.9037139662234075,0.9519851710117196,0.20603015075376885,0.8468468468468469,0.7833333333333333,0.9424778761061947,0.9236234458259325,0.8138528138528138,0.7893247229530416
rep1_fold1,FPLS,10,linear_svm,0.9031038191931003,0.9516662680379495,0.21105527638190955,0.8468468468468469,0.7580645161290323,0.9336283185840708,0.91651865008881,0.8,0.7804751654309177
rep1_fold1,FPCA,15,centroid,0.28517725542000916,0.6586940923224109,0.07035175879396985,0.9099099099099099,0.2657894736842105,0.3827433628318584,0.4866785079928952,0.41140529531568226,0.29265327274176833
rep1_fold1,FPCA,15,knn,0.6568084680532186,0.8503448138403891,0.20100502512562815,0.7117117117117117,0.5895522388059702,0.8783185840707964,0.8454706927175843,0.6448979591836734,0.5900302957825081
rep1_fold1,FPCA,15,weighted_knn,0.7111400150687133,0.8534042892449972,0.2864321608040201,0.7117117117117117,0.5895522388059702,0.8783185840707964,0.8454706927175843,0.6448979591836734,0.5900302957825081
rep1_fold1,FPCA,15,lr,0.6370015549377889,0.840050227218369,0.3768844221105528,0.7747747747747747,0.38565022421524664,0.6969026548672567,0.7122557726465364,0.5149700598802395,0.4716774296420314
rep1_fold1,FPCA,15,linear_svm,0.7227029107902686,0.8896994339472216,0.2864321608040201,0.7747747747747747,0.524390243902439,0.827433628318584,0.8170515097690941,0.6254545454545455,0.6022084030933588
rep1_fold1,FPLS,15,centroid,0.7189739816595397,0.8828031571394404,0.33668341708542715,0.8378378378378378,0.4696969696969697,0.7676991150442478,0.7815275310834814,0.6019417475728155,0.6055369528820855
rep1_fold1,FPLS,15,knn,0.7960975556177236,0.9047675994578648,0.20100502512562815,0.8108108108108109,0.6818181818181818,0.9070796460176991,0.8880994671403197,0.7407407407407407,0.7178904568285098
rep1_fold1,FPLS,15,weighted_knn,0.8164470881847907,0.9046878737144223,0.35175879396984927,0.8018018018018018,0.6793893129770993,0.9070796460176991,0.8863232682060391,0.7355371900826446,0.7088814478195009
rep1_fold1,FPLS,15,lr,0.9004456686244485,0.9501315474766802,0.20100502512562815,0.8648648648648649,0.7384615384615385,0.9247787610619469,0.9129662522202486,0.7966804979253111,0.7896436259268118
rep1_fold1,FPLS,15,linear_svm,0.8967647527057635,0.9485569640436898,0.21105527638190955,0.8648648648648649,0.7164179104477612,0.915929203539823,0.9058614564831261,0.7836734693877551,0.7807940684046879
rep1_fold2,FPCA,1,centroid,0.2661744897949831,0.6193973709217612,0.010050251256281407,0.8303571428571429,0.2540983606557377,0.3946784922394678,0.48134991119005327,0.3891213389121339,0.22503563509661073
rep1_fold2,FPCA,1,knn,0.2234383905737618,0.5541059550205891,0.20100502512562815,0.33035714285714285,0.24666666666666667,0.7494456762749445,0.6660746003552398,0.2824427480916031,0.07980281913208742
rep1_fold2,FPCA,1,weighted_knn,0.23553477149598118,0.5515521064301553,0.15577889447236182,0.44642857142857145,0.21645021645021645,0.5986696230598669,0.5683836589698046,0.2915451895043732,0.045098194488438326
rep1_fold2,FPCA,1,lr,0.2661744897949831,0.6193973709217612,0.010050251256281407,0.8303571428571429,0.2540983606557377,0.3946784922394678,0.48134991119005327,0.3891213389121339,0.22503563509661073
rep1_fold2,FPCA,1,linear_svm,0.2661744897949831,0.6193973709217612,0.010050251256281407,0.8303571428571429,0.2540983606557377,0.3946784922394678,0.48134991119005327,0.3891213389121339,0.22503563509661073
rep1_fold2,FPLS,1,centroid,0.5412745420825855,0.7454466265441875,0.19597989949748745,0.5,0.47863247863247865,0.8647450110864745,0.7921847246891652,0.4890829694323144,0.3647450110864745
rep1_fold2,FPLS,1,knn,0.42764151965972563,0.6910932055749128,0.20100502512562815,0.5,0.3888888888888889,0.8048780487804879,0.7442273534635879,0.4375,0.30487804878048785
rep1_fold2,FPLS,1,weighted_knn,0.4011517165390045,0.6735330218561926,0.4020100502512563,0.4017857142857143,0.42857142857142855,0.8669623059866962,0.7744227353463587,0.4147465437788018,0.2687480202724104
rep1_fold2,FPLS,1,lr,0.5412745420825855,0.7454466265441875,0.19597989949748745,0.5,0.47863247863247865,0.8647450110864745,0.7921847246891652,0.4890829694323144,0.3647450110864745
rep1_fold2,FPLS,1,linear_svm,0.5412745420825855,0.7454466265441875,0.19597989949748745,0.5,0.47863247863247865,0.8647450110864745,0.7921847246891652,0.4890829694323144,0.3647450110864745
rep1_fold2,FPCA,2,centroid,0.27194417213733457,0.6326219512195121,0.08542713567839195,0.8392857142857143,0.2561307901907357,0.3946784922394678,0.48312611012433393,0.3924843423799583,0.23396420652518213
rep1_fold2,FPCA,2,knn,0.2939668340143886,0.6792049414000634,0.005025125628140704,0.8125,0.284375,0.49223946784922396,0.5559502664298401,0.4212962962962963,0.3047394678492239
rep1_fold2,FPCA,2,weighted_knn,0.31022697295468704,0.6824516946468165,0.09547738693467336,0.7946428571428571,0.2947019867549669,0.5277161862527716,0.5808170515097691,0.42995169082125606,0.3223590433956287
rep1_fold2,FPCA,2,lr,0.40205577717792473,0.7441004117833386,0.3768844221105528,0.7232142857142857,0.34177215189873417,0.6541019955654102,0.6678507992895204,0.46418338108882523,0.37731628127969596
rep1_fold2,FPCA,2,linear_svm,0.4117087152017942,0.7522172949002215,0.38190954773869346,0.6071428571428571,0.3953488372093023,0.7694013303769401,0.7371225577264654,0.4788732394366197,0.37654418751979724
rep1_fold2,FPLS,2,centroid,0.6818924621815923,0.8472640164713335,0.4120603015075377,0.6696428571428571,0.5208333333333334,0.8470066518847007,0.8117229129662522,0.5859375,0.5166495090275578
rep1_fold2,FPLS,2,knn,0.5879028833741529,0.8445121951219512,0.20100502512562815,0.7053571428571429,0.541095890410959,0.8514412416851441,0.822380106571936,0.6124031007751938,0.556798384542287
rep1_fold2,FPLS,2,weighted_knn,0.600635629949693,0.8377019322141273,0.2663316582914573,0.7053571428571429,0.5163398692810458,0.835920177383592,0.8099467140319716,0.5962264150943396,0.5412773202407348
rep1_fold2,FPLS,2,lr,0.7020842340424572,0.8739705416534685,0.2613065326633166,0.75,0.535031847133758,0.8381374722838137,0.8206039076376554,0.6245353159851301,0.5881374722838137
rep1_fold2,FPLS,2,linear_svm,0.7001408404602948,0.8705852074754513,0.2814070351758794,0.7410714285714286,0.538961038961039,0.8425720620842572,0.822380106571936,0.6240601503759399,0.5836434906556858
rep1_fold2,FPCA,3,centroid,0.27484299584053806,0.6380859993664872,0.06532663316582915,0.8839285714285714,0.264,0.38802660753880264,0.4866785079928952,0.406570841889117,0.271955178967374
rep1_fold2,FPCA,3,knn,0.5283603137236871,0.8134205733291099,0.005025125628140704,0.875,0.36162361623616235,0.6164079822616408,0.6678507992895204,0.5117493472584856,0.49140798226164084
rep1_fold2,FPCA,3,weighted_knn,0.570306190260553,0.8166376306620209,0.18592964824120603,0.7589285714285714,0.4228855721393035,0.7427937915742794,0.7460035523978685,0.5431309904153354,0.5017223630028509
rep1_fold2,FPCA,3,lr,0.572900617857196,0.809708584098828,0.3869346733668342,0.75,0.39069767441860465,0.7095343680709535,0.7175843694493783,0.5137614678899083,0.4595343680709534
rep1_fold2,FPCA,3,linear_svm,0.648248809754026,0.8400578080456129,0.2613065326633166,0.7767857142857143,0.44387755102040816,0.7583148558758315,0.7619893428063943,0.564935064935065,0.5351005701615459
rep1_fold2,FPLS,3,centroid,0.683847403725736,0.848055907507127,0.4120603015075377,0.6696428571428571,0.528169014084507,0.8514412416851441,0.8152753108348135,0.5905511811023622,0.5210840988280012
rep1_fold2,FPLS,3,knn,0.7397820217396679,0.8722778745644599,0.20100502512562815,0.7410714285714286,0.6859504132231405,0.9157427937915743,0.8809946714031972,0.7124463519313304,0.6568142223630029
rep1_fold2,FPLS,3,weighted_knn,0.7648639382901132,0.8716740576496674,0.25125628140703515,0.7589285714285714,0.6071428571428571,0.8780487804878049,0.8543516873889876,0.6746031746031746,0.6369773519163764
rep1_fold2,FPLS,3,lr,0.8024157232993484,0.8997861894203356,0.24120603015075376,0.7767857142857143,0.7565217391304347,0.9379157427937915,0.9058614564831261,0.7665198237885462,0.7147014570795058
rep1_fold2,FPLS,3,linear_svm,0.8036812060930631,0.8998059866962307,0.25125628140703515,0.7678571428571429,0.7543859649122807,0.9379157427937915,0.9040852575488455,0.7610619469026548,0.7057728856509344
rep1_fold2,FPCA,5,centroid,0.2748013881972098,0.6380662020905923,0.06532663316582915,0.8839285714285714,0.264,0.38802660753880264,0.4866785079928952,0.406570841889117,0.271955178967374
rep1_fold2,FPCA,5,knn,0.5600141389212745,0.8121436490338929,0.005025125628140704,0.8392857142857143,0.3443223443223443,0.6031042128603105,0.650088809946714,0.4883116883116883,0.44238992714602476
rep1_fold2,FPCA,5,weighted_knn,0.5935605768498067,0.810441083306937,0.18592964824120603,0.7857142857142857,0.4055299539170507,0.7139689578713969,0.7282415630550622,0.5349544072948328,0.4996832435856826
rep1_fold2,FPCA,5,lr,0.5732877892398711,0.8097085840988281,0.3869346733668342,0.75,0.3888888888888889,0.7073170731707317,0.7158081705150977,0.5121951219512195,0.45731707317073167
rep1_fold2,FPCA,5,linear_svm,0.6500029706198881,0.8405329426670891,0.2562814070351759,0.7767857142857143,0.4306930693069307,0.7450110864745011,0.7513321492007105,0.554140127388535,0.5217968007602154
rep1_fold2,FPLS,5,centroid,0.6852745493629714,0.8485904339562875,0.4120603015075377,0.6696428571428571,0.5244755244755245,0.8492239467849224,0.8134991119005328,0.5882352941176471,0.5188668039277795
rep1_fold2,FPLS,5,knn,0.784282493008231,0.8815627969591384,0.20100502512562815,0.7857142857142857,0.7096774193548387,0.9201773835920177,0.8934280639431617,0.7457627118644068,0.7058916693063035
rep1_fold2,FPLS,5,weighted_knn,0.8050808394811334,0.8815627969591384,0.3969849246231156,0.7589285714285714,0.7727272727272727,0.9445676274944568,0.9076376554174067,0.7657657657657657,0.7034961989230282
rep1_fold2,FPLS,5,lr,0.8805712431071838,0.9227312321824517,0.22613065326633167,0.8303571428571429,0.8378378378378378,0.9600886917960089,0.9342806394316163,0.8340807174887892,0.7904458346531518
rep1_fold2,FPLS,5,linear_svm,0.8806920423099955,0.9227312321824517,0.22613065326633167,0.8392857142857143,0.7966101694915254,0.9467849223946785,0.9253996447602132,0.8173913043478261,0.7860706366803929
rep1_fold2,FPCA,10,centroid,0.27499040830698895,0.6382047830218562,0.07035175879396985,0.8839285714285714,0.26541554959785524,0.3924611973392461,0.49023090586145646,0.40824742268041236,0.2763897687678174
rep1_fold2,FPCA,10,knn,0.5581262319901186,0.7936826892619575,0.20100502512562815,0.6160714285714286,0.5149253731343284,0.8558758314855875,0.8081705150976909,0.5609756097560976,0.47194726005701604
rep1_fold2,FPCA,10,weighted_knn,0.6126269311105516,0.7941776211593286,0.25125628140703515,0.6160714285714286,0.4859154929577465,0.8381374722838137,0.7939609236234458,0.5433070866141733,0.45420890085524235
rep1_fold2,FPCA,10,lr,0.5757875966918039,0.8101045296167247,0.38190954773869346,0.7678571428571429,0.3739130434782609,0.6807095343680709,0.6980461811722913,0.5029239766081871,0.4485666772252137
rep1_fold2,FPCA,10,linear_svm,0.6546332547972309,0.8388303769401331,0.2763819095477387,0.7767857142857143,0.4264705882352941,0.7405764966740577,0.7477797513321492,0.5506329113924051,0.517362210959772
rep1_fold2,FPLS,10,centroid,0.6852651632519522,0.8485508394044978,0.4120603015075377,0.6696428571428571,0.5244755244755245,0.8492239467849224,0.8134991119005328,0.5882352941176471,0.5188668039277795
rep1_fold2,FPLS,10,knn,0.7792403736213172,0.884037456445993,0.20100502512562815,0.7857142857142857,0.6821705426356589,0.9090909090909091,0.8845470692717584,0.7302904564315352,0.6948051948051948
rep1_fold2,FPLS,10,weighted_knn,0.7999171342352099,0.8821171206841937,0.32160804020100503,0.7857142857142857,0.676923076923077,0.9068736141906873,0.8827708703374778,0.7272727272727273,0.692587899904973
rep1_fold2,FPLS,10,lr,0.8770044253923632,0.921721571111815,0.24623115577889448,0.8125,0.8425925925925926,0.9623059866962306,0.9325044404973357,0.8272727272727273,0.7748059866962307
rep1_fold2,FPLS,10,linear_svm,0.8742513027175866,0.9209494773519163,0.25125628140703515,0.8035714285714286,0.8653846153846154,0.9689578713968958,0.9360568383658969,0.8333333333333334,0.7725292999683244
rep1_fold2,FPCA,15,centroid,0.27497246453236535,0.6382839721254355,0.07035175879396985,0.8839285714285714,0.26541554959785524,0.3924611973392461,0.49023090586145646,0.40824742268041236,0.2763897687678174
rep1_fold2,FPCA,15,knn,0.6000862688115792,0.8099164554957238,0.20100502512562815,0.6071428571428571,0.5230769230769231,0.8625277161862528,0.8117229129662522,0.5619834710743802,0.4696705733291098
rep1_fold2,FPCA,15,weighted_knn,0.647777228667858,0.8130345264491606,0.18592964824120603,0.8035714285714286,0.37815126050420167,0.6718403547671841,0.6980461811722913,0.5142857142857142,0.47541178333861267
rep1_fold2,FPCA,15,lr,0.5847383610964652,0.8129553373455812,0.3869346733668342,0.7678571428571429,0.3805309734513274,0.6895787139689579,0.7051509769094139,0.5088757396449705,0.4574358568261008
rep1_fold2,FPCA,15,linear_svm,0.682742688161061,0.8508077288565093,0.2964824120603015,0.7410714285714286,0.532051282051282,0.8381374722838137,0.8188277087033747,0.6194029850746269,0.5792089008552423
rep1_fold2,FPLS,15,centroid,0.6852116327584641,0.848531042128603,0.4120603015075377,0.6696428571428571,0.5244755244755245,0.8492239467849224,0.8134991119005328,0.5882352941176471,0.5188668039277795
rep1_fold2,FPLS,15,knn,0.7748635869849486,0.8768213493823249,0.20100502512562815,0.7857142857142857,0.6821705426356589,0.9090909090909091,0.8845470692717584,0.7302904564315352,0.6948051948051948
rep1_fold2,FPLS,15,weighted_knn,0.7957073533663257,0.8757324992081089,0.3969849246231156,0.7410714285714286,0.7410714285714286,0.9356984478935698,0.8969804618117229,0.7410714285714286,0.6767698764649985
rep1_fold2,FPLS,15,lr,0.8784574554034171,0.9268886601203673,0.23115577889447236,0.8214285714285714,0.8363636363636363,0.9600886917960089,0.9325044404973357,0.8288288288288288,0.7815172632245804
rep1_fold2,FPLS,15,linear_svm,0.8751623036203096,0.9263937282229966,0.24120603015075376,0.8214285714285714,0.8288288288288288,0.9578713968957872,0.9307282415630551,0.8251121076233184,0.7792999683243584
rep1_fold3,FPCA,1,centroid,0.2977106580831628,0.6254157427937916,0.010050251256281407,0.8660714285714286,0.25326370757180156,0.36585365853658536,0.46536412078152756,0.39191919191919194,0.23192508710801407
rep1_fold3,FPCA,1,knn,0.22037543111489657,0.5392184035476718,0.20100502512562815,0.3482142857142857,0.2549019607843137,0.7472283813747228,0.6678507992895204,0.2943396226415094,0.0954426670890085
rep1_fold3,FPCA,1,weighted_knn,0.23017950123986552,0.5293593601520431,0.07035175879396985,0.5714285714285714,0.19692307692307692,0.4212860310421286,0.4511545293072824,0.2929061784897025,-0.0072853975293000195
rep1_fold3,FPCA,1,lr,0.2977106580831628,0.6254157427937916,0.010050251256281407,0.8660714285714286,0.25326370757180156,0.36585365853658536,0.46536412078152756,0.39191919191919194,0.23192508710801407
rep1_fold3,FPCA,1,linear_svm,0.2977106580831628,0.6254157427937916,0.010050251256281407,0.8660714285714286,0.25326370757180156,0.36585365853658536,0.46536412078152756,0.39191919191919194,0.23192508710801407
rep1_fold3,FPLS,1,centroid,0.5149499849796959,0.7087622743110548,0.19597989949748745,0.48214285714285715,0.432,0.8425720620842572,0.7708703374777975,0.45569620253164556,0.3247149192271144
rep1_fold3,FPLS,1,knn,0.37434608691844895,0.6199318973709218,0.4020100502512563,0.2767857142857143,0.5636363636363636,0.9467849223946785,0.8134991119005328,0.3712574850299401,0.2235706366803929
